,mol_id,canonical_smiles,MIC,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors
4310,CHEMBL4743270,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Br-].[Br-],8.0,active,788.884,9.2916,0.0,0.0
4311,CHEMBL4744143,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-].[Br-],4.0,active,901.0999999999996,12.412399999999984,0.0,0.0
4312,CHEMBL4740113,CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC[P+](CCCC)(CCCC)CCCC.[Br-].[Br-],64.0,active,732.7760000000003,7.731200000000007,0.0,0.0
4313,CHEMBL4796312,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-].[Br-],8.0,active,856.0789999999998,10.431399999999995,0.0,0.0
4314,CHEMBL4792435,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Br-].[Br-],64.0,active,771.9170000000001,8.090800000000009,0.0,0.0
4315,CHEMBL4800125,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC[P+](CCCC)(CCCC)CCCC.[Br-].[Br-],64.0,active,715.8090000000003,6.530400000000007,0.0,0.0
4316,CHEMBL4790329,Cl.Nc1ncc(-c2ccccc2NC(=O)c2cc(Br)cc(Br)c2)cn1,64.0,active,484.57900000000006,4.924900000000002,2.0,4.0
4317,CHEMBL4762958,Cl.Nc1ncc(-c2cccc(NC(=O)c3cc(Cl)cc(Cl)c3)c2)cn1,64.0,active,395.6770000000001,4.706700000000001,2.0,4.0
4318,CHEMBL4751612,Cl.Nc1ncc(-c2ccccc2NC(=O)c2cc(Cl)cc(Cl)c2)cn1,64.0,active,395.6770000000001,4.706700000000001,2.0,4.0
4319,CHEMBL4776768,Cl.Nc1ncc(-c2cccc(NC(=O)c3cc(F)cc(F)c3)c2)cn1,64.0,active,362.76700000000005,3.6781000000000015,2.0,4.0
4320,CHEMBL4764190,Cl.Nc1nccc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2)n1,64.0,active,395.6770000000001,4.706700000000001,2.0,4.0
4321,CHEMBL4763557,Cl.Nc1ncc(-c2ccc(NC(=O)c3cc(Br)cc(Br)c3)cc2)cn1,64.0,active,484.57900000000006,4.924900000000003,2.0,4.0
4322,CHEMBL4751144,Cl.Nc1ncc(-c2cccc(NC(=O)c3cc(Br)cc(Br)c3)c2)cn1,64.0,active,484.57900000000006,4.924900000000002,2.0,4.0
4323,CHEMBL4794925,Cl.Nc1ncc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2)cn1,64.0,active,395.6770000000001,4.706700000000001,2.0,4.0
4324,CHEMBL4764353,Cl.Nc1ncc(-c2ccc(NC(=O)c3cc(F)cc(F)c3)cc2)cn1,64.0,active,362.767,3.6781000000000024,2.0,4.0
4325,CHEMBL4752593,Cl.Nc1ncc(-c2ccccc2NC(=O)c2cc(F)cc(F)c2)cn1,64.0,active,362.76700000000005,3.6781000000000015,2.0,4.0
4326,CHEMBL4777995,Cl.Nc1nccc(-c2ccc(NC(=O)c3cc(Br)cc(Br)c3)cc2)n1,64.0,active,484.57900000000006,4.924900000000002,2.0,4.0
4327,CHEMBL4758679,Cl.Nc1nccc(-c2cccc(NC(=O)c3cc(Br)cc(Br)c3)c2)n1,64.0,active,484.57900000000006,4.924900000000002,2.0,4.0
4328,CHEMBL4787208,Cl.Nc1nccc(-c2ccccc2NC(=O)c2cc(Br)cc(Br)c2)n1,64.0,active,484.57900000000006,4.924900000000002,2.0,4.0
4329,CHEMBL4795167,Cl.Nc1nccc(-c2cccc(NC(=O)c3cc(Cl)cc(Cl)c3)c2)n1,64.0,active,395.6770000000001,4.706700000000001,2.0,4.0
4330,CHEMBL4748582,Cl.Nc1nccc(-c2ccccc2NC(=O)c2cc(Cl)cc(Cl)c2)n1,64.0,active,395.6770000000001,4.706700000000001,2.0,4.0
4331,CHEMBL4750347,Cl.Nc1nccc(-c2ccc(NC(=O)c3cc(F)cc(F)c3)cc2)n1,64.0,active,362.76700000000005,3.6781000000000015,2.0,4.0
4332,CHEMBL4796834,Cl.Nc1nccc(-c2cccc(NC(=O)c3cc(F)cc(F)c3)c2)n1,64.0,active,362.76700000000005,3.6781000000000015,2.0,4.0
4333,CHEMBL4741171,Cl.Nc1nccc(-c2ccccc2NC(=O)c2cc(F)cc(F)c2)n1,64.0,active,362.76700000000005,3.6781000000000015,2.0,4.0
4334,CHEMBL4776394,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)N[C@@H](CCN)C(N)=O)cn1c23,128.0,active,460.5100000000002,-0.22169999999999618,3.0,8.0
4335,CHEMBL4795649,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)N[C@@H](CCN)C(=O)N[C@@H](CCN)C(N)=O)cn1c23,128.0,active,560.6310000000002,-1.3880999999999937,5.0,10.0
4336,CHEMBL4754100,CCC[C@H](NC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C)C(=O)N[C@@H](CCN)C(=O)N[C@@H](CCN)C(N)=O,128.0,active,659.7639999999999,-1.1031999999999915,6.0,11.0
4337,CHEMBL4749909,CCC[C@H](NC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C)C(=O)N[C@@H](CCN)C(=O)N[C@@H](CCN)C(=O)N[C@@H](CCN)C(N)=O,128.0,active,759.8849999999996,-2.2696000000000023,8.0,13.0
4338,CHEMBL4740202,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)N[C@H](CN)CCC(=O)O)cn1c23,128.0,active,475.52100000000024,0.7677000000000025,3.0,8.0
4339,CHEMBL4741679,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](CN)CCC(=O)O)cn1c23,128.0,active,604.6360000000002,0.11730000000000546,5.0,10.0
4340,CHEMBL4783921,CC(=O)CC[C@H](NC[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C)C(N)=O,128.0,active,731.779,-0.028699999999995396,6.0,12.0
4341,CHEMBL4757558,CC(=O)CC[C@H](NC[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C)C(=O)N[C@@H](CCC(=O)O)C(N)=O,128.0,active,860.8939999999999,-0.6790999999999923,8.0,14.0
4342,CHEMBL4785962,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCCCCCCCCCCCC(=O)N[C@@H](CCN)C(N)=O)cn1c23,128.0,active,657.8320000000001,2.795500000000003,4.0,9.0
4343,CHEMBL4787029,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCCCCCCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CCN)C(N)=O)cn1c23,128.0,active,757.9529999999999,1.6291000000000067,6.0,11.0
4344,CHEMBL4777406,CCC[C@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)CCCCCCCCCCCNC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C)C(N)=O,128.0,active,857.0859999999998,1.914000000000007,7.0,12.0
4345,CHEMBL4763610,CCC[C@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)CCCCCCCCCCCNC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C)C(=O)N[C@@H](CCN)C(N)=O,128.0,active,957.2069999999995,0.7476,9.0,14.0
4347,CHEMBL4752742,C[C@H]1N[C@@H](CCCCN)C(=O)NNC1=O,980.0,intermediate,214.26900000000003,-1.3768999999999973,4.0,4.0
4349,CHEMBL4754694,C[C@H]1NCC(=O)NNC1=O,120.0,active,143.146,-1.8744999999999994,3.0,3.0
4350,CHEMBL4789150,Cc1ccc(Cn2c(-c3cccc(NS(C)(=O)=O)c3)nc3ccccc32)cc1,128.0,active,391.49600000000015,4.4315200000000035,1.0,4.0
4359,CHEMBL4743813,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)Cc2ccccn2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC(=O)CCNCCC#Cc2cnc3ccccc3c2)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,64.0,active,960.2229999999995,4.68470000000001,4.0,16.0
4360,CHEMBL4798998,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)Cc2ccccn2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC(=O)CCNCCCNc2cc3c(=O)c(C(=O)O)cn(C4CC4)c3cc2Cl)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,64.0,active,1099.760999999999,5.19830000000001,6.0,19.0
4363,CHEMBL4745799,CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,780.0,intermediate,1141.4719999999998,-5.358099999999994,18.0,18.0
4364,CHEMBL1689063,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,16.0,active,265.247,-1.5252999999999983,2.0,5.0
4365,CHEMBL4784710,O=C1N2CCC[C@H](C2)N1OS(=O)(=O)[O-].[Na+],32.0,active,244.204,-3.7177999999999978,0.0,5.0
4366,CHEMBL4762743,O=C1N2C[C@@H](CC[C@H]2CF)N1OS(=O)(=O)[O-].[Na+],32.0,active,276.22099999999995,-3.379699999999998,0.0,5.0
4367,CHEMBL4758199,O=C1N2C[C@@H](CC[C@H]2CCl)N1OS(=O)(=O)[O-].[Na+],32.0,active,292.676,-3.1103999999999976,0.0,5.0
4368,CHEMBL4783595,O=C1N2C[C@@H](CC[C@H]2C(F)F)N1OS(=O)(=O)[O-].[Na+],16.0,active,294.21099999999996,-3.0840999999999976,0.0,5.0
4369,CHEMBL4754954,O=C1N2C[C@@H](CC[C@H]2C(Cl)Cl)N1OS(=O)(=O)[O-].[Na+],32.0,active,327.12100000000004,-2.545499999999998,0.0,5.0
4370,CHEMBL4753560,O=C1N2C[C@@H](CC[C@H]2C(F)(F)F)N1OS(=O)(=O)[O-].[Na+],16.0,active,312.201,-2.7868999999999984,0.0,5.0
4371,CHEMBL4760205,O=C1N2C[C@@H](CC[C@H]2SC(F)(F)F)N1OS(=O)(=O)[O-].[Na+],32.0,active,344.26800000000003,-2.1386999999999983,0.0,6.0
4372,CHEMBL4747858,O=C1N2C[C@@H](CC[C@H]2S(=O)(=O)C(F)(F)F)N1OS(=O)(=O)[O-].[Na+],32.0,active,376.266,-3.457099999999998,0.0,7.0
4373,CHEMBL4450418,N#C[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-].[Na+],4.0,active,269.214,-3.825619999999998,0.0,6.0
4374,CHEMBL4784410,CC(F)(F)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-].[Na+],32.0,active,308.238,-2.6939999999999973,0.0,5.0
4375,CHEMBL4743152,O=C1N2C[C@@H](CC[C@H]2C(F)(F)c2nccs2)N1OS(=O)(=O)[O-].[Na+],32.0,active,377.3260000000001,-2.100699999999998,0.0,7.0
4376,CHEMBL4751955,O=C1N2C[C@@H](CC[C@H]2COC(F)(F)F)N1OS(=O)(=O)[O-].[Na+],32.0,active,342.22700000000003,-2.8127999999999975,0.0,6.0
4377,CHEMBL4747415,O=C1N2C[C@@H](CC[C@H]2Cl)N1OS(=O)(=O)[O-].[Na+],32.0,active,278.649,-3.152899999999998,0.0,5.0
4378,CHEMBL4753698,O=C1N2C[C@@H](CC[C@H]2F)N1OS(=O)(=O)[O-].[Na+],2.0,active,262.19399999999996,-3.4221999999999984,0.0,5.0
4379,CHEMBL4533605,O=C(NNC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O)[C@@H]1CCCNC1,128.0,active,391.4060000000002,-1.8635999999999968,4.0,7.0
4380,CHEMBL4796976,O=[N+]([O-])c1ccc2[nH]c(-c3ccc(Nc4nc(-c5ccccc5)nc5ccccc45)cc3)nc2c1,64.0,active,458.4810000000001,6.491900000000005,2.0,6.0
4381,CHEMBL4793230,Clc1ccc2[nH]c(-c3ccc(Nc4nc(-c5ccccc5)nc5ccccc45)cc3)nc2c1,64.0,active,447.92900000000014,7.237100000000003,2.0,4.0
4382,CHEMBL4793242,c1ccc(-c2nc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)c3ccccc3n2)cc1,64.0,active,413.4840000000001,6.583700000000005,2.0,4.0
4383,CHEMBL4749882,Fc1ccc2[nH]c(-c3ccc(Nc4nc(-c5ccccc5)nc5ccccc45)cc3)nc2c1,64.0,active,431.47400000000016,6.722800000000004,2.0,4.0
4384,CHEMBL4791644,Brc1ccc2[nH]c(-c3ccc(Nc4nc(-c5ccccc5)nc5ccccc45)cc3)nc2c1,64.0,active,492.38000000000017,7.346200000000004,2.0,4.0
4385,CHEMBL4786458,COc1ccc(-c2nc(Nc3ccc(-c4nc5cc([N+](=O)[O-])ccc5[nH]4)cc3)c3ccccc3n2)cc1OC,64.0,active,518.5330000000002,6.509100000000005,2.0,8.0
4386,CHEMBL4795880,COc1ccc(-c2nc(Nc3ccc(-c4nc5cc(Cl)ccc5[nH]4)cc3)c3ccccc3n2)cc1OC,64.0,active,507.9810000000002,7.254300000000005,2.0,6.0
4387,CHEMBL4777874,Clc1ccc(-c2nc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)c3ccccc3n2)cc1,64.0,active,447.9290000000001,7.237100000000004,2.0,4.0
4388,CHEMBL4762152,Fc1ccc2[nH]c(-c3ccc(Nc4nc(-c5ccc(Cl)cc5)nc5ccccc45)cc3)nc2c1,64.0,active,465.91900000000015,7.376200000000003,2.0,4.0
4389,CHEMBL4762328,Clc1ccc(-c2nc(Nc3ccc(-c4nc5cc(Cl)ccc5[nH]4)cc3)c3ccccc3n2)cc1,64.0,active,482.37400000000014,7.890500000000004,2.0,4.0
4390,CHEMBL4756206,O=C(Nc1ccc2nc(C(F)(F)F)[nH]c2c1)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,64.0,active,524.5060000000002,7.187800000000004,3.0,5.0
4391,CHEMBL4764684,O=C(Nc1ccc2nc(-c3ccc(Br)cc3F)[nH]c2c1)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,64.0,active,629.493,8.7376,3.0,5.0
4392,CHEMBL4764194,O=C(Nc1ccc2nc(-c3cnc4c(Cl)cccc4c3)[nH]c2c1)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,64.0,active,618.1000000000001,9.037599999999998,3.0,6.0
4393,CHEMBL4754466,O=C(Nc1ccc2nc(-c3ccc4ccccc4c3)[nH]c2c1)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,64.0,active,582.6670000000003,8.989199999999999,3.0,5.0
4394,CHEMBL4751473,FC(F)(F)c1nc2ccc(Nc3nc(-c4cccs4)nc4ccccc34)cc2[nH]1,64.0,active,411.4120000000001,5.9970000000000026,2.0,5.0
4396,CHEMBL4760775,CC[C@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.O=S(=O)(O)O,190.0,active,1301.5780000000002,-5.897600000000003,20.0,20.0
4397,CHEMBL4785228,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(Cc6cn(CCCCO[C@@H]7[C@@H](O[C@H]8O[C@H](CO)[C@@H](O)[C@H](N)[C@H]8O)[C@H](N)C[C@H](N)[C@H]7O[C@H]7O[C@H](CN)[C@@H](O)C[C@H]7N)nn6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,32.0,active,1981.7259999999999,2.1861199999999874,20.0,37.0
4398,CHEMBL4787623,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(Cc6cn(CCCCCCO[C@@H]7[C@@H](O[C@H]8O[C@H](CO)[C@@H](O)[C@H](N)[C@H]8O)[C@H](N)C[C@H](N)[C@H]7O[C@H]7O[C@H](CN)[C@@H](O)C[C@H]7N)nn6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C.Cl.Cl.Cl.Cl.Cl,32.0,active,1621.9749999999992,1.9088200000000062,15.0,32.0
4399,CHEMBL4797920,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(Cc6cn(CCCCCCCCCCCCO[C@@H]7[C@@H](O[C@H]8O[C@H](CO)[C@@H](O)[C@H](N)[C@H]8O)[C@H](N)C[C@H](N)[C@H]7O[C@H]7O[C@H](CN)[C@@H](O)C[C@H]7N)nn6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,32.0,active,2093.9420000000005,5.306920000000001,20.0,37.0
4400,CHEMBL4751415,CCCCCCCCCCN1c2ccccc2C(=O)N(O)C1c1ccccc1O,1024.0,inactive,396.5310000000001,5.883100000000006,2.0,4.0
4401,CHEMBL4754704,O=C1c2ccccc2N(Cc2cccc(Cl)c2)C(c2ccccc2O)N1O,1024.0,inactive,380.8310000000001,4.5960000000000045,2.0,4.0
4402,CHEMBL515827,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)NC)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.O=S(=O)(O)O,0.25,active,575.6820000000005,-3.980300000000007,10.0,14.0
4403,CHEMBL4792794,CC(C)(C)OC(=O)N1CCN(C(=S)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,1560.0,inactive,457.4400000000001,4.9737000000000045,1.0,3.0
4423,CHEMBL4748165,CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(C(N)=O)c3)c(-n3ccc(C(F)(F)F)n3)c12,0.76,active,483.4290000000002,4.652400000000002,3.0,6.0
4424,CHEMBL4793725,CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(C#N)c3)c(-n3ccc(C(F)(F)F)n3)c12,0.73,active,465.41400000000016,5.425180000000002,2.0,6.0
4425,CHEMBL4740143,CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncnc3)c(-n3ccc(C(F)(F)F)n3)c12,0.17,active,441.3920000000001,4.948500000000002,2.0,6.0
4426,CHEMBL4744111,CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(N)c3)c(-n3ccc(C(F)(F)F)n3)c12,1.42,active,455.41900000000015,5.135700000000002,3.0,6.0
4427,CHEMBL4758075,CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(CO)c3)c(-n3ccc(C(F)(F)F)n3)c12,73.0,active,470.4300000000002,5.0458000000000025,3.0,6.0
4428,CHEMBL4754161,CCNc1cc(F)cc2c1[nH]c1ncc(-c3cnc4ccnn4c3)c(-n3ccc(C(F)(F)F)n3)c12,0.38,active,480.4290000000001,5.201200000000002,2.0,7.0
4429,CHEMBL4743624,CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(C#N)c3)c(-n3cc(CN)c(C(F)(F)F)n3)c12,1.0,active,494.45600000000024,4.883880000000002,3.0,7.0
4430,CHEMBL4786367,CCNc1cc(F)cc2c1[nH]c1ncc(-c3cnc(OC)nc3)c(-n3cc(CN)c(C(F)(F)F)n3)c12,0.78,active,500.4600000000002,4.415800000000002,3.0,8.0
4431,CHEMBL4757046,CCNc1cc(F)cc2c1[nH]c1ncc(-c3cnc(OC)nc3)c(-n3ncc4c3CNC4)c12,5.56,active,444.4740000000002,3.541500000000001,3.0,8.0
4432,CHEMBL4764602,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c([C@H]4C[C@H](O)C4)c(Cl)c32)c(F)cc1F,64.0,active,439.7770000000001,2.975100000000001,3.0,6.0
4433,CHEMBL4800257,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c([C@H]4C[C@@H](O)C4)c(Cl)c32)c(F)cc1F,16.0,active,439.7770000000001,2.975100000000001,3.0,6.0
4434,CHEMBL4746307,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(N)C4)c(Cl)c32)c(F)cc1F,2.0,active,439.7810000000001,1.8840999999999999,3.0,7.0
4435,CHEMBL2105637,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,8.0,active,440.76500000000016,1.9177000000000002,3.0,7.0
4437,CHEMBL3326203,Cl.Nc1ncc(-c2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc2)[nH]1,500.0,active,383.66600000000005,4.639800000000001,3.0,3.0
4439,CHEMBL4757366,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)c(Br)c(Cl)c3)cc2)c[nH]1,250.0,active,462.562,5.402300000000002,3.0,3.0
4440,CHEMBL4780738,Cc1cc(NC(=O)c2cc(Cl)cc(Cl)c2)ccc1-c1c[nH]c(N)n1.Cl,0.5,active,397.69300000000004,4.948220000000003,3.0,3.0
4441,CHEMBL4745862,COc1cc(-c2c[nH]c(N)n2)ccc1NC(=O)c1cc(Cl)cc(Cl)c1.Cl,4.0,active,413.69200000000006,4.648400000000002,3.0,4.0
4442,CHEMBL4789710,Cl.Nc1nc(-c2c(F)cc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2F)c[nH]1,8.0,active,419.6460000000001,4.918000000000002,3.0,3.0
4443,CHEMBL4742077,Cc1cc(-c2c[nH]c(N)n2)ccc1NC(=O)c1cc(Cl)cc(Cl)c1.Cl,1.0,active,397.69300000000004,4.948220000000002,3.0,3.0
4444,CHEMBL4752258,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2F)c[nH]1,0.25,active,401.65600000000006,4.778900000000001,3.0,3.0
4445,CHEMBL4798402,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2Cl)c[nH]1,0.5,active,418.1110000000001,5.2932000000000015,3.0,3.0
4446,CHEMBL4793986,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Br)cc(Br)c3)cc2F)c[nH]1,8.0,active,490.55800000000005,4.997100000000001,3.0,3.0
4447,CHEMBL4780957,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc2F)c[nH]1,0.5,active,401.65600000000006,4.778900000000001,3.0,3.0
4448,CHEMBL4779525,Cl.Nc1nc(-c2ccc(NC(=O)Nc3ccc(Cl)c(Cl)c3)cc2)c[nH]1,0.0625,active,398.68100000000004,5.031500000000001,4.0,3.0
4450,CHEMBL4785909,Cc1ccc(C(=O)Nc2ccc(-c3c[nH]c(N)n3)cc2)cc1F.Cl,1000.0,inactive,346.79300000000006,3.7805200000000014,3.0,3.0
4451,CHEMBL4788680,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(C(F)(F)F)c(Cl)c3)cc2F)c[nH]1,8.0,active,435.20799999999997,5.1443,3.0,3.0
4452,CHEMBL4746425,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(Cl)c(C(F)(F)F)c3)cc2F)c[nH]1,2.0,active,435.208,5.1443,3.0,3.0
4454,CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,4.0,active,487.583,5.249700000000002,4.0,3.0
4455,CHEMBL4761613,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Cl)cc(Cl)c3)cc2)c[nH]1,8.0,active,398.68100000000004,5.031500000000001,4.0,3.0
4457,CHEMBL4784823,Cc1cc(C)cc(C(=O)Nc2ccc(-c3c[nH]c(N)n3)cc2)c1.Cl,2.0,active,342.83,3.9498400000000022,3.0,3.0
4458,CHEMBL1084054,Cl.Nc1ncc(-c2ccc(NC(=O)c3cc(F)cc(F)c3)cc2)[nH]1,4.0,active,350.756,3.611200000000002,3.0,3.0
4459,CHEMBL4783543,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)c(Cl)c2)c[nH]1,8.0,active,418.1110000000001,5.2932000000000015,3.0,3.0
4460,CHEMBL4747268,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)c(F)c2)c[nH]1,16.0,active,401.65600000000006,4.778900000000001,3.0,3.0
4468,CHEMBL2338668,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CCl)cc21,64.0,active,288.686,2.612000000000001,2.0,4.0
4469,CHEMBL4748911,O=C1c2cccc(O)c2C(=O)c2c(O)cc(Cn3ccnc3[N+](=O)[O-])cc21,64.0,active,365.30100000000004,2.0261999999999993,2.0,8.0
4470,CHEMBL4746393,O=C1c2cccc(O)c2C(=O)c2c(O)cc(Cn3cnc([N+](=O)[O-])c3)cc21,32.0,active,365.30100000000004,2.0261999999999993,2.0,8.0
4471,CHEMBL4797495,Cc1ncc([N+](=O)[O-])n1Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,32.0,active,379.32800000000015,2.3346200000000006,2.0,8.0
4472,CHEMBL4779857,O=C1c2cccc(O)c2C(=O)c2c(O)cc(Cn3cncn3)cc21,32.0,active,321.292,1.5129999999999992,2.0,7.0
4473,CHEMBL4778644,O=C1c2cccc(O)c2C(=O)c2c(O)cc(Cn3cnnn3)cc21,16.0,active,322.28,0.9079999999999993,2.0,8.0
4474,CHEMBL4793553,Cc1nnnn1Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,32.0,active,336.3070000000001,1.2164199999999998,2.0,8.0
4475,CHEMBL4750804,O=C1c2cccc(O)c2C(=O)c2c(O)cc(Cn3cnc4ccccc43)cc21,32.0,active,370.36400000000003,3.271200000000001,2.0,6.0
4476,CHEMBL4799087,CCc1nc2ccccc2n1Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,64.0,active,398.4180000000001,3.833600000000003,2.0,6.0
